source,comments,timestamp,text_clean,text_refined,text_for_lda,text_for_bertopic
ig,Bisa minta info kl mau urus rubah nama di akte nikah apa bisa diwakilkan?,2026-03-09,bisa minta info kl mau urus rubah nama di akte nikah apa bisa diwakilkan,bisa minta info kalau mau urus rubah nama di akte nikah apa bisa diwakilkan,info urus rubah nama akte nikah diwakilkan,bisa minta info kalau mau urus rubah nama di akte nikah apa bisa diwakilkan
ig,"Cemana bisa ya pak.. tiap mampir masuk ke perusahaan2 harus ninggal ktp, masuk perumahan juga tetep ninggal ktp 😢",2026-03-09,cemana bisa ya pak tiap mampir masuk ke perusahaan harus ninggal ktp masuk perumahan juga tetep ninggal ktp,cemana bisa ya pak tiap mampir masuk ke perusahaan harus ninggal ktp masuk perumahan juga tetep ninggal ktp,cemana mampir masuk perusahaan ninggal ktp masuk perumahan tetep ninggal ktp,cemana bisa ya tiap mampir masuk ke perusahaan harus ninggal ktp masuk perumahan juga tetep ninggal ktp
ig,"Dikampungku 1 th kira"" 2 kali ato 3 kali dimintain fc kk, ktp utk data kesehatan dll, data layak dpt bantuan ato tdk dll😢",2026-03-09,dikampungku th kira kali ato kali dimintain fc kk ktp utk data kesehatan dll data layak dpt bantuan ato tdk dll,dikampungku th kira kali ato kali dimintain fc kartu keluarga ktp untuk data kesehatan dll data layak dpt bantuan ato tidak dll,dikampungku th ato dimintain fc kartu keluarga ktp data kesehatan data layak dpt bantuan ato tidak,dikampungku th kira kali ato kali dimintain fc kartu keluarga ktp untuk data kesehatan dll data layak dpt bantuan ato tidak dll
ig,Sama aja bocor2 jg..bukti nya daftar simcard jg pakai nik..😮. Provider jg menyalahgunakan ...alhasil tiap hari d tawarin pinjaman online via telp 😆,2026-03-09,sama aja bocor jg bukti nya daftar simcard jg pakai nik provider jg menyalahgunakan alhasil tiap hari d tawarin pinjaman online via telp,sama aja bocor jg bukti nya daftar simcard jg pakai nik provider jg menyalahgunakan alhasil tiap hari d tawarin pinjaman online via telp,bocor jg bukti daftar simcard jg pakai nik provider jg menyalahgunakan d tawarin pinjaman online telp,sama aja bocor jg bukti nya daftar simcard jg pakai nik provider jg menyalahgunakan alhasil tiap hari d tawarin pinjaman online via telp
ig,Bisa minta info perbaikan nama di akte nikah capil kota SBY.?,2026-03-09,bisa minta info perbaikan nama di akte nikah capil kota sby,bisa minta info perbaikan nama di akte nikah capil kota surabaya,info perbaikan nama akte nikah capil kota,bisa minta info perbaikan nama di akte nikah capil kota
ig,Pagi Min. Baca DM saya,2026-03-09,pagi min baca dm saya,pagi admin baca dm saya,baca dm,baca dm saya
ig,Download di mana?,2026-03-09,download di mana,download di mana,download,download di mana
ig,"Dear pegawai Dukcapil.. kalian ramah2 di sosmed. Tp pas ditanya lgsg di siola, bisa ngegas lak ngmg. Pake ngeluh banyak yg dilayani, yaa itu emg tugasmu melayani masyarakat. Bisanya malah ngekas ke kita yg buta info. Semua org yg siola itu pasti jg ada masalah. Trus km suruh kita ngmg hp sm aplikasi hah??? Heran coba atitutnya di perbaiki klo ngmg gausa ngegas. Melayani masyarakat yg ramah donk. Klo capek melayani ya rehat aja gausa kerja. Apalagi petugas laki itu yaa, model cara ngmg kya org mau ngajak ribut aja 😂😂",2026-03-09,dear pegawai dukcapil kalian ramah di sosmed tp pas ditanya lgsg di siola bisa ngegas lak ngmg pake ngeluh banyak yg dilayani yaa itu emg tugasmu melayani masyarakat bisanya malah ngekas ke kita yg buta info semua org yg siola itu pasti jg ada masalah trus km suruh kita ngmg hp sm aplikasi hah heran coba atitutnya di perbaiki klo ngmg gausa ngegas melayani masyarakat yg ramah donk klo capek melayani ya rehat aja gausa kerja apalagi petugas laki itu yaa model cara ngmg kya org mau ngajak ribut aja,dear pegawai dukcapil kalian ramah di sosmed tp pas ditanya lgsg di siola bisa ngegas lak ngmg pakai ngeluh banyak yang dilayani yaa itu emg tugasmu melayani masyarakat bisanya malah ngekas ke kita yang buta info semua org yang siola itu pasti jg ada masalah trus km suruh kita ngmg hp sm aplikasi hah heran coba atitutnya di perbaiki kalau ngmg gausa ngegas melayani masyarakat yang ramah donk kalau capek melayani ya rehat aja gausa kerja apalagi petugas laki itu yaa model cara ngmg kya org mau ngajak ribut aja,dear pegawai dukcapil ramah sosmed tp lgsg ngegas lak ngmg pakai ngeluh dilayani yaa emg tugasmu melayani masyarakat ngekas buta info org jg trus suruh ngmg hp sm aplikasi hah heran coba atitutnya perbaiki ngmg gausa ngegas melayani masyarakat ramah donk capek melayani rehat gausa kerja petugas laki yaa model ngmg kya org ngajak ribut,dear pegawai dukcapil kalian ramah di sosmed tp pas ditanya lgsg di bisa ngegas lak ngmg pakai ngeluh banyak yang dilayani yaa itu emg tugasmu melayani masyarakat bisanya malah ngekas ke kita yang buta info semua org yang itu pasti jg ada masalah trus km suruh kita ngmg hp sm aplikasi hah heran coba atitutnya di perbaiki kalau ngmg gausa ngegas melayani masyarakat yang ramah donk kalau capek melayani ya rehat aja gausa kerja apalagi petugas laki itu yaa model cara ngmg kya org mau ngajak ribut aja
ig,kak mau aktifasi akun tp nomernya sdh non aktif bagaimana,2026-03-09,kak mau aktifasi akun tp nomernya sdh non aktif bagaimana,kak mau aktifasi akun tp nomernya sudah non aktif bagaimana,aktifasi akun tp nomernya non aktif,mau aktifasi akun tp nomernya sudah non aktif bagaimana
ig,Mau aktifkan kok sdh verifikasi gmna yah cara aktifkan lp akun nya,2026-03-09,mau aktifkan kok sdh verifikasi gmna yah cara aktifkan lp akun nya,mau aktifkan kok sudah verifikasi gmna yah cara aktifkan lp akun nya,aktifkan verifikasi gmna yah aktifkan lp akun,mau aktifkan kok sudah verifikasi gmna yah cara aktifkan lp akun nya
ig,Prosedur nya gmn ya jika buat kk baru setelah menikah?,2026-03-09,prosedur nya gmn ya jika buat kk baru setelah menikah,prosedur nya gmn ya jika buat kartu keluarga baru setelah menikah,prosedur gmn kartu keluarga menikah,prosedur nya gmn ya jika buat kartu keluarga baru setelah menikah
ig,Bikin KTP gak jadi jadi mesti nunggu 6 bulan 😌😌,2026-03-09,bikin ktp gak jadi jadi mesti nunggu bulan,bikin ktp tidak jadi jadi mesti nunggu bulan,bikin ktp tidak nunggu,bikin ktp tidak jadi jadi mesti nunggu bulan
ig,"Kak kalau mau buat KK baru gimana ya, kemarin sdh ke kelurahan tapi dibilang tdk boleh bikin kk baru",2026-03-09,kak kalau mau buat kk baru gimana ya kemarin sdh ke kelurahan tapi dibilang tdk boleh bikin kk baru,kak kalau mau buat kartu keluarga baru gimana ya kemarin sudah ke kelurahan tapi dibilang tidak boleh bikin kartu keluarga baru,kartu keluarga gimana kemarin kelurahan dibilang tidak bikin kartu keluarga,kalau mau buat kartu keluarga baru gimana ya kemarin sudah ke kelurahan tapi dibilang tidak boleh bikin kartu keluarga baru
ig,Kenapa pindah datang harus menyertakan bukti pelikan tanah,2026-03-09,kenapa pindah datang harus menyertakan bukti pelikan tanah,kenapa pindah datang harus menyertakan bukti pelikan tanah,pindah menyertakan bukti pelikan tanah,kenapa pindah datang harus menyertakan bukti pelikan tanah
ig,Klo cetak ktp ulang krn hilang bisa langsung ke dukcapil / di kelurahan setempat min?,2026-03-09,klo cetak ktp ulang krn hilang bisa langsung ke dukcapil di kelurahan setempat min,kalau cetak ktp ulang karena hilang bisa langsung ke dukcapil di kelurahan setempat admin,cetak ktp ulang hilang langsung dukcapil kelurahan,kalau cetak ktp ulang karena hilang bisa langsung ke dukcapil di kelurahan setempat
ig,"Sandi 🙌 akan datang Setelah Pekerjaan ku selesai, dan ada Jeda sebelum Ke Pekerjaan berikutnya. Salam Presisi. Dari : Sandi 🙌 Indonesia Jaya ❤😊🙏💪👍✨⚡",2026-03-09,sandi akan datang setelah pekerjaan ku selesai dan ada jeda sebelum ke pekerjaan berikutnya salam presisi dari sandi indonesia jaya,sandi akan datang setelah pekerjaan ku selesai dan ada jeda sebelum ke pekerjaan berikutnya salam presisi dari sandi indonesia jaya,sandi pekerjaan ku selesai jeda pekerjaan presisi sandi indonesia jaya,sandi akan datang setelah pekerjaan ku selesai dan ada jeda sebelum ke pekerjaan berikutnya presisi dari sandi indonesia jaya
ig,"Kalo udah ganti KK Surabaya, ngurus KTP biar ganti Surabaya juga gimana alurnya min?",2026-03-09,kalo udah ganti kk surabaya ngurus ktp biar ganti surabaya juga gimana alurnya min,kalo udah ganti kartu keluarga surabaya ngurus ktp biar ganti surabaya juga gimana alurnya admin,kalo ganti kartu keluarga ngurus ktp biar ganti gimana alurnya,kalo udah ganti kartu keluarga ngurus ktp biar ganti juga gimana alurnya
ig,"Pindah kk klo ga punya rumah sendiri atau ngontrak agak susah karena harus ada foto sertifikat tanah yang punya kontrakan,klo ganti status aja bisa ke kelurahan",2026-03-09,pindah kk klo ga punya rumah sendiri atau ngontrak agak susah karena harus ada foto sertifikat tanah yang punya kontrakan klo ganti status aja bisa ke kelurahan,pindah kartu keluarga kalau tidak punya rumah sendiri atau ngontrak agak susah karena harus ada foto sertifikat tanah yang punya kontrakan kalau ganti status aja bisa ke kelurahan,pindah kartu keluarga tidak rumah ngontrak susah foto sertifikat tanah kontrakan ganti status kelurahan,pindah kartu keluarga kalau tidak punya rumah sendiri atau ngontrak agak susah karena harus ada foto sertifikat tanah yang punya kontrakan kalau ganti status aja bisa ke kelurahan
ig,Halooooo pak admin bu admin kenapa DM ga pernah dibuka???? Gunanya apa ya punya IG... CUMAN SHARE INFO AJA GAK MAU JAWAB????,2026-03-09,halooooo pak admin bu admin kenapa dm ga pernah dibuka gunanya apa ya punya ig cuman share info aja gak mau jawab,halooooo pak admin bu admin kenapa dm tidak pernah dibuka gunanya apa ya punya ig cuman share info aja tidak mau jawab,halooooo dm tidak dibuka gunanya ig cuman share info tidak,halooooo kenapa dm tidak pernah dibuka gunanya apa ya punya ig cuman share info aja tidak mau jawab
ig,Kalo mau pindah domisili ke luar kota caranya gimana .apakah bisa online ..apa harus pake RT RW,2026-03-09,kalo mau pindah domisili ke luar kota caranya gimana apakah bisa online apa harus pake rt rw,kalo mau pindah domisili ke luar kota caranya gimana apakah bisa online apa harus pakai rt rw,kalo pindah domisili kota gimana online pakai rt rw,kalo mau pindah domisili ke luar kota caranya gimana apakah bisa online apa harus pakai rt rw
ig,Gmna dg cetak kk yg hapus nama karna dah meninggal😢 akta kematianya doang yg terbit kk nya ga,2026-03-09,gmna dg cetak kk yg hapus nama karna dah meninggal akta kematianya doang yg terbit kk nya ga,gmna dg cetak kartu keluarga yang hapus nama karna dah meninggal akta kematianya doang yang terbit kartu keluarga nya tidak,gmna dg cetak kartu keluarga hapus nama karna dah meninggal akta kematianya terbit kartu keluarga tidak,gmna dg cetak kartu keluarga yang hapus nama karna dah meninggal akta kematianya doang yang terbit kartu keluarga nya tidak
ig,Ganti ktp yg rusak/buram kemana min,2026-03-09,ganti ktp yg rusak buram kemana min,ganti ktp yang rusak buram kemana admin,ganti ktp rusak buram kemana,ganti ktp yang rusak buram kemana
ig,Kalo status sudah kawin tapi cetak ktp kata kelurahan blanko nya habis itu gmna pak,2026-03-09,kalo status sudah kawin tapi cetak ktp kata kelurahan blanko nya habis itu gmna pak,kalo status sudah kawin tapi cetak ktp kata kelurahan blanko nya habis itu gmna pak,kalo status kawin cetak ktp kelurahan blanko habis gmna,kalo status sudah kawin tapi cetak ktp kata kelurahan blanko nya habis itu gmna
ig,Cara merubah status kawin tapi belum punya KK bagaimana pak,2026-03-09,cara merubah status kawin tapi belum punya kk bagaimana pak,cara merubah status kawin tapi belum punya kartu keluarga bagaimana pak,merubah status kawin belum kartu keluarga,cara merubah status kawin tapi belum punya kartu keluarga bagaimana
ig,"Selamat pagi, saya mau tanya perihal Kartu Keluarga (KK), anak saya yg pertama tercatat di KK nenek nya luar kota untuk pemindahan masuk ke KK saya, gimana syaratnya? Trims",2026-03-09,selamat pagi saya mau tanya perihal kartu keluarga kk anak saya yg pertama tercatat di kk nenek nya luar kota untuk pemindahan masuk ke kk saya gimana syaratnya trims,selamat pagi saya mau tanya perihal kartu keluarga kartu keluarga anak saya yang pertama tercatat di kartu keluarga nenek nya luar kota untuk pemindahan masuk ke kartu keluarga saya gimana syaratnya trims,selamat kartu keluarga kartu keluarga anak tercatat kartu keluarga nenek kota pemindahan masuk kartu keluarga gimana syaratnya trims,selamat saya mau perihal kartu keluarga kartu keluarga anak saya yang pertama tercatat di kartu keluarga nenek nya luar kota untuk pemindahan masuk ke kartu keluarga saya gimana syaratnya trims
ig,Taman bungkuknya dimana?,2026-03-09,taman bungkuknya dimana,taman bungkuknya dimana,taman bungkuknya,taman bungkuknya dimana
ig,Setiap update ikd harus ke dukcapil ?,2026-03-09,setiap update ikd harus ke dukcapil,setiap update ikd harus ke dukcapil,update ikd dukcapil,setiap update ikd harus ke dukcapil
ig,"Hari ini saya ke kecamatan untuk perekaman KTP anak saya yang sudah 17 tahun, tapi ternyata listrik di kecamatan sedang padam. Padahal anak saya dan saya terlanjur ijin cuti, sampe sore listrik blm nyala. Apakah sekelas kecamatan tidak ada genset? Apakah pelayanan seharian jadi terhambat semua gara² listrik padam? Padahal jaman sudah modern dengan genset. @ericahyadi_ @surabaya @suarasurabayamedia @surabayakabarmetro @dispendukcapil.sby",2026-03-09,hari ini saya ke kecamatan untuk perekaman ktp anak saya yang sudah tahun tapi ternyata listrik di kecamatan sedang padam padahal anak saya dan saya terlanjur ijin cuti sampe sore listrik blm nyala apakah sekelas kecamatan tidak ada genset apakah pelayanan seharian jadi terhambat semua gara listrik padam padahal jaman sudah modern dengan genset sby,hari ini saya ke kecamatan untuk perekaman ktp anak saya yang sudah tahun tapi ternyata listrik di kecamatan sedang padam padahal anak saya dan saya terlanjur ijin cuti sampe sore listrik belum nyala apakah sekelas kecamatan tidak ada genset apakah pelayanan seharian jadi terhambat semua gara listrik padam padahal jaman sudah modern dengan genset surabaya,kecamatan perekaman ktp anak listrik kecamatan padam anak terlanjur ijin cuti sampe listrik belum nyala sekelas kecamatan tidak genset pelayanan seharian terhambat gara listrik padam jaman modern genset,hari ini saya ke kecamatan untuk perekaman ktp anak saya yang sudah tahun tapi ternyata listrik di kecamatan sedang padam padahal anak saya dan saya terlanjur ijin cuti sampe listrik belum nyala apakah sekelas kecamatan tidak ada genset apakah pelayanan seharian jadi terhambat semua gara listrik padam padahal jaman sudah modern dengan genset
ig,Scan barcodenya harus di kelurahan min?,2026-03-09,scan barcodenya harus di kelurahan min,scan barcodenya harus di kelurahan admin,scan barcodenya kelurahan,scan barcodenya harus di kelurahan
ig,Ngurus pindah KK aja sulit yg harus ini itu. Persyaratan d luar nalar,2026-03-09,ngurus pindah kk aja sulit yg harus ini itu persyaratan d luar nalar,ngurus pindah kartu keluarga aja sulit yang harus ini itu persyaratan d luar nalar,ngurus pindah kartu keluarga sulit persyaratan d nalar,ngurus pindah kartu keluarga aja sulit yang harus ini itu persyaratan d luar nalar
ig,Pisah KK sama mertua tp masih satu alamat isok gak min,2026-03-09,pisah kk sama mertua tp masih satu alamat isok gak min,pisah kartu keluarga sama mertua tp masih satu alamat isok tidak admin,pisah kartu keluarga mertua tp alamat isok tidak,pisah kartu keluarga sama mertua tp masih satu alamat isok tidak
ig,"halo, cara buat akte lahir 2 bahasa bagaimana? tolong bantuannya",2026-03-09,halo cara buat akte lahir bahasa bagaimana tolong bantuannya,halo cara buat akte lahir bahasa bagaimana tolong bantuannya,akte lahir bahasa bantuannya,cara buat akte lahir bahasa bagaimana bantuannya
ig,Info sdh bisa pindah alamat ke domisili ta min walaupun gk punya rumah sendiri,2026-03-09,info sdh bisa pindah alamat ke domisili ta min walaupun gk punya rumah sendiri,info sudah bisa pindah alamat ke domisili ta admin walaupun gk punya rumah sendiri,info pindah alamat domisili ta gk rumah,info sudah bisa pindah alamat ke domisili ta walaupun gk punya rumah sendiri
ig,"@swargaloka.sby pernah minta ke petugas kelurahan saat ganti yg model barcode, minta ganti status pendidikan anak..tapi tetep tidak berubah...masih status belum sekolah...heran pdhal sdh bilang berkali2",2026-03-09,sby pernah minta ke petugas kelurahan saat ganti yg model barcode minta ganti status pendidikan anak tapi tetep tidak berubah masih status belum sekolah heran pdhal sdh bilang berkali,surabaya pernah minta ke petugas kelurahan saat ganti yang model barcode minta ganti status pendidikan anak tapi tetep tidak berubah masih status belum sekolah heran pdhal sudah bilang berkali,petugas kelurahan ganti model barcode ganti status pendidikan anak tetep tidak berubah status belum sekolah heran pdhal bilang,pernah minta ke petugas kelurahan saat ganti yang model barcode minta ganti status pendidikan anak tapi tetep tidak berubah masih status belum sekolah heran pdhal sudah bilang berkali
ig,Kalo mau ganti kk pa harus ke rt / rw dulu ato langsung ke dispenduk,2026-03-09,kalo mau ganti kk pa harus ke rt rw dulu ato langsung ke dispenduk,kalo mau ganti kartu keluarga pa harus ke rt rw dulu ato langsung ke dispenduk,kalo ganti kartu keluarga pa rt rw ato langsung dispenduk,kalo mau ganti kartu keluarga pa harus ke rt rw dulu ato langsung ke dispenduk
